Unnamed: 0,ShortName,RegionName,FullName,WebSite,PathToSoft
386,"ФГБОУ ВО «ГГУ», ГГУ, Гжельский государственный университет",Московская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Гжельский государственный университет»,https://www.art-gzhel.ru/,"https://www.art-gzhel.ru/download/zhw6c7a2q4rlzsu.pdf
https://www.art-gzhel.ru/sveden/education/doc/Annot_ISP_20_02_2023.pdf
https://www.art-gzhel.ru/sveden/education/doc/Annot_EBU_SOO_30_03_2022.pdf
https://www.art-gzhel.ru/sveden/education/doc/Annot_POSO_SOO_30_03_2022.pdf
https://www.art-gzhel.ru/sveden/education/doc/Annot_EBU_20_02_2023.pdf
"
387,"ФГБОУ ВО «ГИПУ», Глазовский государственный инженерно-педагогический университет, Короленковский университет",Удмуртская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Глазовский государственный инженерно-педагогический университет имени В.Г. Короленко»,http://ggpi.org/,"http://do-spo.ggpi.org/community/форум-для-преподавателей/программное-обеспечение-дистанционн/
http://www.ggpi.org/viewpage.php?page_id=133
http://ggpi.org/files/Pr_SP2.pdf
http://ggpi.org/files/reglament_po.pdf
http://disclosure.ggpi.org/sveden/employees/pps/matematicheskoe-obespechenie-i-administrirovanie-informacionnyh-sistem_op0111.html
"
388,"ФГБОУ ВО ГАГУ, ГАГУ, Горно-Алтайский государственный университет",Республика Алтай,федеральное государственное бюджетное образовательное учреждение высшего образования «Горно-Алтайский государственный университет»,https://www.gasu.ru/,"https://www.gasu.ru/sveden/files/490301fkZ-1140/RPD_B1O0511_490301fkZ.pdf
https://www.gasu.ru/sveden/files/050302geo-219/RPD_b1vdv0702_050302geo_10.06.2021.pdf
https://www.gasu.ru/sveden/files/440305engde-710/RPD_B1V0103_440305engde.pdf
https://www.gasu.ru/sveden/files/490301fkZ-1149/RPD_B1VDV0401_490301fkZ.pdf
https://www.gasu.ru/sveden/files/060301bio-110/RPD_B1VDV0502_060301bio.pdf
"
389,ФГБОУ ВО Горский ГАУ,Республика Северная Осетия - Алания,федеральное государственное бюджетное образовательное учреждение высшего образования «Горский государственный аграрный университет»,https://www.gorskigau.ru/,"https://www.gorskigau.ru/wp-content/uploads/2023/11/spisok-programmnogo-obespecheniya-ispolzuemogo-v-uchebnyh-czelyah-gorskom-gau.pdf
http://www.gorskigau.ru/wp-content/uploads/2023/08/rpd_2020_23.03.03_istoriya.pdf
https://www.gorskigau.ru/wp-content/uploads/2024/01/rpd-2.5.11-nazemnye-transportno-tehnologicheskie-sredstva-i-kompleksy.pdf
https://www.gorskigau.ru/wp-content/uploads/2024/02/up.03.01-uchebnaya-praktika-po-pm.03-revyuirovanie-programmnyh-modulej.pdf
https://www.gorskigau.ru/wp-content/uploads/2023/08/rpd20_23.04.01-komp.-tehnol.-v-nauke_-pr.-i-obr.pdf
"
390,ФГБОУ ВО ГАУ Северного Зауралья,Тюменская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный аграрный университет Северного Зауралья»,https://www.gausz.ru/,"https://www.gausz.ru/about/strukturnye-podrazdeleniya/instituty/institut-povysheniya-kvalifikatsii-i-perepodgotovki-kadrov-ipk-i-pk/spisok-programm-instituta-pk-i-pk/
https://www.gausz.ru/upload/filles/dokumenty/185-20-polozhenije.pdf
https://www.gausz.ru/sveden/files/Osnovy_avtomatizirovannogo_proektirovaniya_izdeliy_i_texnologicheskix_processov(1).pdf
https://www.gausz.ru/sveden/files/Cifrovye_texnologii_v_texnicheskix_sistemax_agropromyshlennogo_kompleksa(1).pdf
https://www.gausz.ru/sveden/files/Informatika_i_cifrovye_texnologii_.pdf
"
391,ГАУГН,г. Москва,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный академический университет гуманитарных наук»,https://gaugn.ru/,"https://soc.gaugn.ru/biblio/recom.pdf
https://gaugn.ru/media/news/gaugn-nvdk-programm-3/
https://press.gaugn.ru/platforma-jes/
https://soc.gaugn.ru/index.php/2012-02-21-11-34-09/2015-04-09-21-04-36
https://idpo.gaugn.ru/
"
392,ФГБОУ ВО «Гос. ИРЯ им. А.С. Пушкина»,г. Москва,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный институт русского языка им. А.С. Пушкина»,https://www.pushkin.institute/,"https://www.pushkin.institute/education/dop_prog/cifer_rki/
https://www.pushkin.institute/wp-content/uploads/2022/11/Trebovaniya_online_kurs.pdf
https://www.pushkin.institute/
https://www.pushkin.institute/education/dop_prog/method_prepod/
https://www.pushkin.institute/education/dop_prog/prog_rki/
"
393,ГМПИ  имени М.М. Ипполитова-Иванова,г. Москва,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный музыкально-педагогический институт имени М.М. Ипполитова-Иванова»,https://ippolitovka.ru/,"https://ippolitovka.ru/information-security/to-the-students/
https://ippolitovka.ru/eos/
https://ippolitovka.ru/
https://old.ippolitovka.ru/docs/obr-op/ppssz_vokal_isk.pdf
https://old.ippolitovka.ru/docs/obr-op/opop_53.05.04_isk_oper_peniya.pdf
"
394,ФГБОУ ВО ГУЗ,г. Москва,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный университет по землеустройству»,https://www.guz.ru/,"https://www.guz.ru/applicants/programmy-vstupitelnykh-ispytaniy/программа ВИ по информатике и ИКТ.pdf
https://www.guz.ru/sveden/files/aiq/8._Teoriya_i_metodologiya_ustoichivogo_razvitiya_territorii_FOS.pdf
https://www.guz.ru/sveden-old/document/doc/Программв развития лидерства 2017-2025.pdf
https://www.guz.ru/sveden/files/zic/23._Standartizaciya_ocenochnoi_deyatelynosti_FOS.pdf
https://www.guz.ru/sveden-old/document/doc/Программа стр. акад. лид. 2020-2030.pdf
"
395,ГУУ,г. Москва,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный университет управления»,https://guu.ru/,"https://vestnik.guu.ru/jour/article/view/1218
https://guu.ru/sveden/document/aspop/
https://guu.ru/sveden/document/obespkach/
https://guu.ru/department/кафедра-программной-инженерии/
https://school.guu.ru/about/obrazovanie/programmy/prog.pdf
"
396,"ФГБОУ ВО «ГГНТУ им. акад. М.Д. Миллионщикова», ГГНТУ им. акад. М.Д. Миллионщикова",Чеченская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова»,https://www.gstou.ru/,"https://www.gstou.ru/structure/information-and-analytical-management.php
https://www.gstou.ru/sveden/eduStandarts/
https://www.gstou.ru/files/OP_VO/SP-3.pdf
https://www.gstou.ru/files/priemnaya_kampaniya_2020/progs_vstup_ispit/informatika.pdf?1597521789
https://www.gstou.ru/sveden/files/FGOS-09.01.01_NAPO.pdf
"
397,ФГБОУ ВО Дагестанский ГАУ,Республика Дагестан,федеральное государственное бюджетное образовательное учреждение высшего образования «Дагестанский государственный аграрный университет имени М.М. Джамбулатова»,https://даггау.рф/,
398,Дагестанский государственный педагогический университет,Республика Дагестан,федеральное государственное бюджетное образовательное учреждение высшего образования «Дагестанский государственный педагогический университет»,https://dspu.ru/,"http://dspu.ru/sveden/education/rpd/440301_Мат/Программное обеспечение 2019-2023.pdf
https://dspu.ru/000/dok-samoobsled/prg23-asp/5.8.7 Методология и технология профессионального образования.pdf
http://dspu.ru/sveden/education/rpd/440305_МатИнф/2023/Б1.О.08.03 Программное обеспечение систем и сетей.pdf
http://dspu.ru/sveden/education/rpd/09.01.03_ОИСР/09.01.03_Основы информационных технологий.pdf
http://dspu.ru/sveden/education/rpp/440305_МатИ/Практика по использованию программного обеспечения систем и сетей-2022.pdf
"
399,"ФГБОУ ВО «Дагестанский государственный технический университет»,  ФГБОУ ВО «ДГТУ», ДГТУ, Дагестанский государственный технический университет",Республика Дагестан,федеральное государственное бюджетное образовательное учреждение высшего образования «Дагестанский государственный технический университет»,https://dstu.ru/,"https://dstu.ru/sveden/kafedra-programmnogo-obespechenija-vychislitelnoi-tekhniki-i-avtomatizirovannykh-sistem1
https://dstu.ru/sveden/files/Lekcii_po_Ocenka_kachestva_PO.pdf
https://dstu.ru/sveden/files/2-01-B1.V.01_Arxitektura_intellektualynyx_sistem.pdf
https://dstu.ru/sveden/files/FOS_Texnologiya_programmirovaniya.pdf
https://dstu.ru/sveden/abiturientam
"
400,"ФГБОУ ВО «Дагестанский государственный университет», ФГБОУ ВО «ДГУ», Дагестанский государственный университет, ДГУ",Республика Дагестан,федеральное государственное бюджетное образовательное учреждение высшего образования «Дагестанский государственный университет»,https://dgu.ru/,"https://dgu.ru/files-oop/METODNIR_Napr_40_04_01_MAG_AFTP_2023.pdf.pdf
https://dgu.ru/files-oop/OOP_Napr_09_03_04_PI_POVTIAS_Ochn_2022.pdf
https://eor.dgu.ru/lectures_f/Абдуразакова З.Ш/рп информатика, биология.htm
https://eor.dgu.ru/Files/20191018-п14.pdf
https://eor.dgu.ru/Files/20190219-р3.pdf
"
401,ФГБОУ ВО Дальневосточный ГАУ,Амурская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Дальневосточный государственный аграрный университет»,https://dalgau.ru/,"https://storage.dalgau.ru/get_file.php?opt=get_file_rpd&category=06.03.01&year=2022&id=�������� ���������� � ���������������� ������������.pdf
http://irbis.dalgau.ru/DigitalLibrary/UMM_vo/92.pdf
https://dalgau.ru/sveden/objects/doc/perech_elektron_resurs.pdf
https://dalgau.ru/bd_eor/ЭОР и БД_38.04.01_Экономика_2023.pdf
http://irbis.dalgau.ru/DigitalLibrary/UMM_spo/577.pdf
"
402,Дальневосточный государственный институт искусств,Приморский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Дальневосточный государственный институт искусств»,http://dv-art.ru/,"http://www.dv-art.ru/about/federal-projects/civi/
https://dv-art.ru/education/add-edu/np-culture/programs/
https://dv-art.ru/education/add-edu/np-culture/files/programs/11_sovremennye_tehnologii_hud_oformleniya_spektaklya.pdf
https://dv-art.ru/education/add-edu/np-culture/files/programs/07_ris_zhiv_komp_metodika_i_praktika_prepodavaniya.pdf
https://dv-art.ru/applicants/admission-campaign-2024/dshi/
"
403,ФГБОУ ВО ДВГМУ Минздрава России,Хабаровский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Дальневосточный государственный медицинский университет» Министерства здравоохранения Российской Федерации,http://www.fesmu.ru/,"http://www.fesmu.ru/SITE/files/editor/file/about/pol_prakt.pdf
http://www.fesmu.ru/sveden/education/RPD_310801_MedPravo_31.08.20.pdf
http://www.fesmu.ru/?redirect=pages&main_action=60
http://www.fesmu.ru/sveden/education/RPD_Inform_33.05.01.pdf
http://www.fesmu.ru/SITE/files/editor/file/uchoba/2021/opop_spo.pdf
"
404,ФГБОУ ВО «Дальрыбвтуз»,Приморский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Дальневосточный государственный технический рыбохозяйственный университет»,https://dalrybvtuz.ru/,"https://dalrybvtuz.ru/nfiles/articles/34354.pdf
https://dalrybvtuz.ru/eServices/elibrary/
https://dalrybvtuz.ru/Abitur/2022/bachelor/
https://dalrybvtuz.ru/Abitur/2024/vysshee-obrazovanie/perechen-napravleniy/
https://nauch-tr.dalrybvtuz.ru/images/Issues/65/65-11.pdf
"
405,"ФГБОУ ВО «ДОНАГРА», ДОНАГРА, ДОНБАССКАЯ АГРАРНАЯ АКАДЕМИЯ",Донецкая Народная Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Донбасская аграрная академия»,http://www.donagra.ru/,"http://www.donagra.ru/dok/POL/pol95.pdf
http://www.donagra.ru/stud.php
http://www.donagra.ru/dok/POL/pol78.pdf
http://www.donagra.ru/osn.php
http://www.donagra.ru/dok/POL/poliac.PDF
"
406,ФГБОУ ВО ДонГМУ Минздрава России,Донецкая Народная Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Донецкий государственный медицинский университет имени М. Горького» Министерства здравоохранения Российской Федерации,https://dnmu.ru/,"https://dnmu.ru/wp-content/uploads/2016/09/средств_электр_обучения.pdf
https://www.dnmu.ru/index.php?r=listofmark/index
https://www.dnmu.ru/index.php?r=listofmark/index&page=376&sort=datecontrol
https://studprofkom.dnmu.ru/index.php?r=listofmark/index&page=673&sort=disciplin
https://www.dnmu.ru/index.php?r=listofmark/index&page=384&sort=typecontrolname
"
407,"ФГБОУ ВО «ДонГУ», Донецкий государственный университет, ДонГУ)",Донецкая Народная Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Донецкий государственный университет»,http://donnu.ru/,"https://donnu.ru/public/insites/files/ОПОП 09.04.04 Программная инженерия_0.pdf
https://donnu.ru/public/umu/09.03.04 Программная инженерия .pdf
https://donnu.ru/public/insites/files/09.03.01 Информатика и ВТ (Профиль_Информатика и ВТ).pdf
http://repo.donnu.ru:8080/jspui/bitstream/123456789/3319/1/Операционные_системы_Курс_Лекций.pdf
http://library.donnu.ru/russ/infpro.html
"
408,ФГБОУ ВО «ДОННУЭТ»,Донецкая Народная Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Донецкий национальный университет экономики и торговли имени Михаила Туган-Барановского»,https://donnuet.ru/,"https://donnuet.ru/studentu/obuchenie/eios
https://donnuet.ru/abiturientu
https://donnuet.ru/attachments/pp2023/pr1-pravila-priema-2023.pdf
http://library.donnuet.ru/download/metod_recom.pdf
https://distant.donnuet.ru/pluginfile.php/47943/block_html/content/2-182_Порядок ЭО и ДОТ по основным программам.pdf
"
409,ФГБОУ ВО Донской ГАУ,Ростовская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Донской государственный аграрный университет»,https://dongau.ru/,"https://www.dongau.ru/communication/learning/course/index.php?COURSE_ID=1&LESSON_ID=6
https://www.dongau.ru/sveden/education/ecp/doc/Положение_рабочие_программы_практик_24.03.2020.pdf
https://www.dongau.ru/sveden/education/2023-2024/19.03.04/РПД/Информационные_технологии.pdf
https://www.dongau.ru/sveden/education/2023-2024/36.02.02_9_23/ПП/ПП.02.01_Производственная_практика_(по_профилю_специальности).pdf
https://www.dongau.ru/sveden/education/2023-2024/38.03.01/РПД/Информационно-коммуникационные_технологии_и_информационная_безопасность.pdf
"
410,"Донской государственный технический университет, ДГТУ",Ростовская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Донской государственный технический университет»,https://www.donstu.ru/,"https://www.donstu.ru/abiturient/katalog-obrazovatelnykh-programm/388/
https://www.donstu.ru/university/faculties/automation-mechatronic/automation-production-processes/
http://www.donstu.ru/
https://www.donstu.ru/university/faculties/agroindustrial/Inzhener-komp-grafika/
https://www.donstu.ru/abiturient/katalog-obrazovatelnykh-programm/385/
"
411,"ФГБОУ ВО «Елецкий государственный университет им. И.А. Бунина», ЕГУ им. И.А. Бунина",Липецкая область,федеральное государственное бюджетное образовательное учреждение высшего образования «Елецкий государственный университет им. И.А. Бунина»,https://elsu.ru/,"https://elsu.ru/uploads/files/2022-11/1667415082_novoe_posobie-2022_masina_petrov_druzhinina.pdf
https://elsu.ru/uploads/files/2024-01/1704830132_masina_posobie_2023.pdf
https://elsu.ru/uploads/sveden/education/docs/09.02.07_isip_opop_2021_3g10m.pdf
https://spo.elsu.ru/data/uploads/files/predmet/informatika.pdf
https://spo.elsu.ru/data/uploads/files/09.02.06-07-1.pdf
"
412,ФГБОУ ВО «ЗабГУ»,Забайкальский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Забайкальский государственный университет»,https://zabgu.ru/,"https://zabgu.ru/files/html_document/documents/fixed/Infokommunikacionny'e_texnologii_i_sistemy'_svyazi/Seti_svyazi_i_SK.docx
https://zabgu.ru/files/html_document/documents/fixed/SKS_2019/Texnologii_deloproizvodstvo_v_servise.docx
https://zabgu.ru/files/html_document/documents/fixed/Logopediya_2019/B1.V.01(P)_Proizvodstvennaya_praktika_(nauchno-issledovatelskaya_rabota)(1).docx
https://work.zabgu.ru/po/21.05.04  – Горное дело/Специализация – Маркшейдерское дело (для набора 2013)/Б1.В.ДВ.04.1.Проект производства маркшейдерских работ.pdf
https://zabgu.ru/files/html_document/documents/fixed/Logopediya_2019/B1.O.04_(U)Uchebnaya_praktika_(nauchno-issledovatelskaya_rabota).docx
"
413,"ФГБОУ ВО «ЗГУ», ЗГУ им. Н.М. Федоровского, ЗГУ, Заполярный государственный университет им. Н.М. Федоровского",Красноярский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Заполярный государственный университет им. Н.М. Федоровского»,https://polaruniversity.ru/,
414,Ивановская пожарно-спасательная академия ГПС МЧС России,Ивановская область,"федеральное государственное бюджетное образовательное учреждение высшего образования «Ивановская пожарно-спасательная академия Государственной противопожарной службы Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий»",http://edufire37.ru/,"https://portal.edufire37.ru/education/item?id=4
https://portal.edufire37.ru/
https://edufire37.ru/sveden/objects/
http://edufire37.ru/platnoe-obuchenie/dopolnitelnoe-professionalnoe-obrazovanie/programmy-povysheniya-kvalifikatsii/operatory-tsov-na-baze-edds/
https://new.edufire37.ru/document/t-33.pdf
"
415,ФГБОУ ВО Ивановский ГМУ Минздрава России,Ивановская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ивановский государственный медицинский университет» Министерства здравоохранения Российской Федерации,https://ivgmu.ru/,
416,"ИВГПУ, ФГБОУ ВО «ИВГПУ»",Ивановская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ивановский государственный политехнический университет»,https://ivgpu.ru/,"https://ivgpu.ru/obrazovatelnye-programmy/osnovnye-obrazovatelnye-programmy/27-03-04-upravlenie-v-tekhnicheskikh-sistemakh-profil-sistemy-informatsionnoj-podderzhki-i-tsifrovogo-upravleniya-proizvodstvom
https://ivgpu.ru/k_tabl_Obraz_programmy/OOP_VO/ooр-db-090302-ISTB-2020.pdf
https://ivgpu.ru/k_tabl_Obraz_programmy/OOP_VO/oop-db-090302-ISTD-2022.pdf
https://moodle.ivgpu.ru/?lang=ru
https://ivgpu.ru/k_tabl_Obraz_programmy/OOP_VO/oop-db-090302-ISTD-2019.pdf
"
417,"ИвГУ, ФГБОУ ВО ИвГУ, ФГБОУ ВО «Ивановский государственный университет», Ивановский государственный университет",Ивановская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ивановский государственный университет»,http://ivanovo.ac.ru/,"http://ivanovo.ac.ru/sveden/education/OOPD/index.php?ELEMENT_ID=14062
http://math.ivanovo.ac.ru/school/sh/kuvaev_sage.html
http://lib.ivanovo.ac.ru/help.html
https://abitur.ivanovo.ac.ru/2020/11/26/020302/
https://dp.ivanovo.ac.ru/system-administration/
"
418,"ФГБОУ ВО «ИГХТУ», ИГХТУ",Ивановская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ивановский государственный химико-технологический университет»,https://www.isuct.ru/,"https://www.isuct.ru/
https://www.isuct.ru/dept/orgchem/tvms/new/
https://www.isuct.ru/sites/default/files/department/ightu/priemnaya-komissiya/2024/rules/rules2024-2025.pdf
https://www.isuct.ru/student/schedule
https://www.isuct.ru/activities/dissertation-council/pravila-publikacii
"
419,"ФГБОУ ВО «ИГЭУ», ИГЭУ, Ивановский государственный энергетический университет имени В.И. Ленина",Ивановская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ивановский государственный энергетический университет имени В.И. Ленина»,http://ispu.ru/,"http://ispu.ru/taxonomy/term/216
http://ispu.ru/node/16654
http://new.ispu.ru/sveden/faculties/IVTF/POKS
http://www.abiturient.ispu.ru/zaochnoe-obuchenie/perechen-napravlenij-podgotovki
http://abiturient.ispu.ru/bakalavriat-i-spetsialitet/perechen-napravlenij-spetsialnostej
"
420,ФГБОУ ВО ИГМА Минздрава России,Удмуртская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Ижевская государственная медицинская академия» Министерства здравоохранения Российской Федерации,https://www.igma.ru/,"https://www.igma.ru/attachments/article/1944/metod ctomat.pdf
https://www.igma.ru/attachments/article/1945/FOCBFlech.pdf
https://www.igma.ru/attachments/article/182/tezaurus1chast.pdf
https://www.igma.ru/component/content/article/3908-informatsiya-dlya-obuchayushchikhsya-aspirantam?catid=39&Itemid=108
https://www.igma.ru/attachments/article/1925/FOSbioped.pdf
"
421,ФГБОУ ВО «ИжГТУ имени М.Т. Калашникова»,Удмуртская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Ижевский государственный технический университет имени М.Т. Калашникова»,https://istu.ru/,"https://istu.ru/abiturients/programs/24
https://istu.ru/department/uchebno-nauchnyy-kompyuternyy-centr
https://istu.ru/abiturients/programs/272
https://istu.ru/abiturients/programs/3
http://umad.istu.ru/pvi/090601_sapr.pdf
"
422,"ИнгГУ, ФГБОУ ВО «ИнгГУ», Ингушский государственный университет,  ФГБОУ ВО «Ингушский государственный университет»",Республика Ингушетия,федеральное государственное бюджетное образовательное учреждение высшего образования «Ингушский государственный университет»,http://www.inggu.ru/,"https://www.inggu.ru/images/documents/inf_sait_2018_opop/pmno-dva-profilya-podgotovki/rpd/bakalavriat/diagnostika_abote_pedagoga_v_d.pdf
https://www.inggu.ru/images/documents/inf_sait_2018_opop/fin_ekonom_fakultet/finansi_i_kredit/rpd_mag_fik/finansovyj_inzhiniring.pdf
https://www.inggu.ru/images/documents/inf_sait_2018_opop/TO/bak/rabochie-programmy-distsiplin/rp_kompyuternaya_grafika.pdf
https://www.inggu.ru/images/documents/inf_sait_2018_opop/rpd_nauchno_issledovatelskaya.pdf
https://www.inggu.ru/images/documents/inf_sait_2018_opop/pmno-dva-profilya-podgotovki/rpd/bakalavriat/metodika_prepodavaniya_usskogo.pdf
"
423,"ФГБОУ ВО «ИГУ», ИГУ, Иркутский государственный университет",Иркутская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Иркутский государственный университет»,https://isu.ru/,"https://files.isu.ru/filearchive/edu_files/B.1.O.10_Professionalnaja_IKT-kompetentnost_pedagoga_4402.pdf
https://isu.ru/ru/education/programs/show_program/?request=show_program&id=4330
https://isu.ru/Abitur/pk2024/bachelor/study_list_spo/
https://files.isu.ru/filearchive/edu_files/B1.V.05_Programnoe_obespechenie_EHVM_4425.pdf
https://files.isu.ru/filearchive/edu_files/B1.O.26_Informatika_i_programmirovanie_4252.pdf
"
424,"ФГБОУ ВО «ИРНИТУ», ИРНИТУ, «Иркутский политех»",Иркутская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Иркутский национальный исследовательский технический университет»,https://www.istu.edu/,"https://www.istu.edu/deyatelnost/it/ui/pps/studentam
https://www.istu.edu/studentu/ucheba/programmnoe_obespechenie
https://www.istu.edu/abiturientu/profili/informatsionnye_sistemy_i_programmirovanie
https://www.istu.edu/abiturientu/profili/sistemy_sredstva_avtomatizatsii_v_promyshlennosti
https://www.istu.edu/abiturientu/profili/kompyuternye_sistemy_i_kompleksy
"
425,ФГБОУ ВО Кабардино-Балкарский ГАУ,Кабардино-Балкарская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Кабардино-Балкарский государственный аграрный университет имени В.М. Кокова»,https://kbgau.ru/,"https://kbgau.ru/sveden/objects/mto/МТО 35.04.04 «Агрономия»-академическая магистратура, направленность 3.pdf
https://kbgau.ru/upload/iblock/04a/B2.O.01_U_.pdf
https://dpo.kbgau.ru/
https://kbgau.ru/sveden/objects/mto/Сведения о МТО 35.03.06 ТСА 2016 А.pdf
https://kbgau.ru/upload/iblock/a01/Inform-sistemy-Bu.pdf
"
426,"КБГУ, Кабардино-Балкарский государственный университет им. Х.М. Бербекова",Кабардино-Балкарская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Кабардино-Балкарский государственный университет им. Х.М. Бербекова»,https://kbsu.ru/,"https://book.kbsu.ru/theory/chapter6/1_6.html
https://book.kbsu.ru/theory/chapter6/1_6_2.html
https://www.kbsu.ru/wp-content/uploads/2023/06/48.-profes.-razr.-progr.-ob.-python.pdf
https://book.kbsu.ru/theory/chapter6/1_6_22.html
https://kbsu.ru/wp-content/uploads/2023/06/3.-pedagogicheskaja-praktika-ii-2022-2023.pdf
"
427,ФГБОУ ВО Казанская ГАВМ,Республика Татарстан (Татарстан),федеральное государственное бюджетное образовательное учреждение высшего образования «Казанская государственная академия ветеринарной медицины имени Н.Э. Баумана»,http://ksavm.senet.ru/,"http://ksavm.senet.ru/Books/Tehnil_izg_lek.pdf
"
428,Казанская государственная консерватория  имени Н.Г. Жиганова,Республика Татарстан (Татарстан),федеральное государственное бюджетное образовательное учреждение высшего образования «Казанская государственная консерватория имени Н.Г. Жиганова»,https://new.kazancons.ru/,"https://new.kazancons.ru/sveden/struct
https://new.kazancons.ru/section/112
https://new.kazancons.ru/section/101
https://backend.new.kazancons.ru/sveden/files/ОПОП.Дириж.хором.бак.pdf
https://backend.new.kazancons.ru/storage/ad2fa7a8-00b4-4533-bfc5-80d9e28e2699.pdf
"
429,ФГБОУ ВО Казанский ГАУ,Республика Татарстан (Татарстан),федеральное государственное бюджетное образовательное учреждение высшего образования «Казанский государственный аграрный университет»,https://kazgau.ru/,"https://kazgau.ru/wp-content/uploads/2023/08/Б1.О.23_РПД_09.03.03_ПиВИС_Програмная-инженерия_2023.pdf
https://kazgau.ru/wp-content/uploads/2023/08/Б1.О.16_РПД_09.03.03_ПиВИС_Алгор.-и-прогр_2023.pdf
https://kazgau.ru/wp-content/uploads/2023/12/ОУД.02.01_РПД_38.02.01_Информатика_2022.pdf
https://priem.kazgau.ru/wp-content/uploads/2023/06/perechen-vi-i-rodstv-napr-spo-na-29.06.2023-s-izm.pdf
https://priem.kazgau.ru/wp-content/uploads/2023/11/perechen-vstupit-ispytanij-1.pdf
"
430,КазГАСУ,Республика Татарстан (Татарстан),федеральное государственное бюджетное образовательное учреждение высшего образования «Казанский государственный архитектурно-строительный университет»,http://www.kgasu.ru/,"https://www.kgasu.ru/universitet/structure/instituty/is/kitsapr/
https://www.kgasu.ru/upload/iblock/e88/Proektirovanie-informatsionnykh-sistem.-Uchebno_metodicheskoe-posobie.-SHamsutdinov-T.F.-Kazan.-Izd_vo-KGASU.-2018.pdf
https://www.kgasu.ru/customer/bim/partners/graphisoft.php
https://www.kgasu.ru/universitet/structure/instituty/idpo/tekhnologii-informatsionnogo-modelirovaniya-v-sistemakh-otopleniya-i-ventilyatsii.php
https://www.kgasu.ru/applicant/priem2021/files/programma_informatika.pdf
"
431,Казанский государственный институт культуры,Республика Татарстан (Татарстан),федеральное государственное бюджетное образовательное учреждение высшего образования «Казанский государственный институт культуры»,https://www.kazgik.ru/,"https://www.kazgik.ru/kcontent/main/dop_education/dopolnitelnye-obrazovatelnye-uslugi-naseleniyu/program/
https://www.kazgik.ru/Abitur/bachelor/
https://www.kazgik.ru/
https://www.kazgik.ru/kcontent/home/obrazovanie/bakalavriat/oop/035000.62.pdf
https://www.kazgik.ru/sveden/ovz/
"
432,ФГБОУ ВО Казанский ГМУ Минздрава России,Республика Татарстан (Татарстан),федеральное государственное бюджетное образовательное учреждение высшего образования «Казанский государственный медицинский университет» Министерства здравоохранения Российской Федерации,https://kazangmu.ru/,"https://kazangmu.ru/files/udok/2022/положения/__08-05-22.pdf
https://kazangmu.ru/files/udok/2022/положения/__105-01-22.pdf
https://kazangmu.ru/education/dovuz/112-lean-technologies
https://kazangmu.ru/files/detstom/1_12_22.pdf
https://kazangmu.ru/about/138-kafedra-operativnoj-khirurgii-i-topograficheskoj-anatomii
"
