Unnamed: 0,ShortName,RegionName,FullName,WebSite,PathToSoft
365,ФГБОУ ВО Волгоградский ГАУ,Волгоградская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Волгоградский  государственный аграрный университет»,https://www.volgau.com/,https://www.volgau.com/
366,ФГБОУ ВО ВолгГМУ Минздрава России,Волгоградская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Волгоградский государственный медицинский университет» Министерства здравоохранения Российской Федерации,https://www.volgmed.ru/,https://www.volgmed.ru/uploads/files/2023-11/190031-polozhenie_ob_opop_2023.pdf
367,ФГБОУ ВО «ВГСПУ»,Волгоградская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Волгоградский государственный социально-педагогический университет»,https://vspu.ru/,http://mif.vspu.ru/books/informaticsshau/theory/chapter6/1_6.html
368,"ФГБОУ ВО «Волгоградский государственный технический университет», Волгоградский государственный технический университет, ВолгГТУ",Волгоградская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Волгоградский государственный технический университет»,https://www.vstu.ru/,https://www.vstu.ru/university/fakultety-i-kafedry/fakultet-elektroniki-i-vychislitelnoy-tekhniki/kafedry/kafedra-programmnoe-obespechenie-avtomatizirovannykh-sistem/
369,ФГБОУ ВО Вологодская ГМХА,Вологодская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Вологодская государственная молочнохозяйственная академия имени Н.В. Верещагина»,https://molochnoe.ru/,https://molochnoe.ru/resources/files/oop/bak-spec/35.03.06_tsa/2022/rp/Б1.В.03 Проектирование ТП в машиностроении.pdf?_=1668963869
370,"ВоГУ, ФГБОУ ВО «ВоГУ», ФГБОУ ВО «Вологодский государственный университет», Вологодский государственный университет",Вологодская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Вологодский государственный университет»,https://vogu35.ru/,https://ump.vogu35.ru/vse-materialy?task=download.send&id=8054&catid=761&m=0
371,ФГБОУ ВО Воронежский ГАУ,Воронежская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный аграрный университет имени императора Петра I»,http://www.vsau.ru/,http://www.vsau.ru/wp-content/uploads/2020/11/2p0131.pdf
372,"ВГЛТУ, ВГЛТУ им. Г.Ф. Морозова, ФГБОУ ВО «ВГЛТУ», Воронежский государственный лесотехнический университет",Воронежская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный лесотехнический университет имени Г.Ф. Морозова»,https://vgltu.ru/,https://vgltu.ru/universitet/fakultety/fakultet-kompyuternyh-nauk-i-tehnologij/napravleniya-podgotovki/napravlenie-podgotovki-090302-informacionnye-sistemy-i-tehnologii-uroven-bakalavriata/
373,ФГБОУ ВО ВГМУ им. Н.Н. Бурденко Минздрава России,Воронежская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный медицинский университет имени Н.Н. Бурденко» Министерства здравоохранения Российской Федерации,https://vrngmu.ru/,https://vrngmu.ru/upload/iblock/c1b/c1b4912fa45f518a1a0f74cd0df9d2d7.pdf
374,"ФГБОУ ВО «Воронежский государственный педагогический университет», ФГБОУ ВО ""ВГПУ"", «Воронежский государственный педагогический университет», ВГПУ",Воронежская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный педагогический университет»,http://www.vspu.ac.ru/,http://www.vspu.ac.ru/univer/inform.html
375,"ФГБОУ ВО «Воронежский государственный технический университет», Воронежский государственный технический университет, ФГБОУ ВО «ВГТУ», ВГТУ",Воронежская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный технический университет»,https://cchgeu.ru/,https://cchgeu.ru/upload/iblock/c62/rp-pm_-03-2019.pdf
376,"ФГБОУ ВО «Воронежский государственный университет инженерных технологий», ФГБОУ ВО «ВГУИТ»",Воронежская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный университет инженерных технологий»,https://vsuet.ru/,https://vsuet.ru/documents/sveden/education/bacal/09.03.02/prof_01/2019/rpd/RPD_IST_10_fizika_v19_26.05.2022.pdf
377,ФГБОУ ВО «ВГУ»,Воронежская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный университет»,http://www.vsu.ru/,https://www.vsu.ru/ru/university/structure/faculties/cs.html
378,Восточно-Сибирский государственный институт культуры,Республика Бурятия,федеральное государственное бюджетное образовательное учреждение высшего образования «Восточно-Сибирский государственный институт культуры»,https://www.vsgik.ru/,https://www.vsgik.ru/tvorchestvo/tsentr-sozdaniya-kreativnykh-prototipov/
379,ВСГУТУ,Республика Бурятия,федеральное государственное бюджетное образовательное учреждение высшего образования «Восточно-Сибирский государственный университет технологий и управления»,https://esstu.ru/,https://esstu.ru/uportal/document/download.htm?documentId=26198
380,Всероссийский государственный университет кинематографии имени С.А. Герасимова,г. Москва,федеральное государственное бюджетное образовательное учреждение высшего образования «Всероссийский государственный университет кинематографии имени С.А. Герасимова»,https://vgik.info/,https://vgik.info/sveden/objects/Материально - техническое обеспечение.pdf
381,ВГУЮ (РПА Минюста России),г. Москва,федеральное государственное бюджетное образовательное учреждение высшего образования «Всероссийский государственный университет юстиции (РПА Минюста России)»,https://rpa-mu.ru/,https://rpa-mu.ru/obuchayuschimsya/studentam/osnovnye-obrazovatelnye-programmy/gosudarstvenno-pravovoj-profil/rabochie-programmy
382,"ФГБОУ ВО «Высшая школа народных искусств (академия)», ВШНИ, Высшая школа народных искусств (академия)",г. Санкт-Петербург,федеральное государственное бюджетное образовательное учреждение высшего образования «Высшая школа народных искусств (академия)»,http://www.vshni.ru/,https://www.vshni.ru/sveden/education
383,Высшее театральное училище (институт) им.М.С.Щепкина,г. Москва,федеральное государственное бюджетное образовательное учреждение высшего образования «Высшее театральное училище (институт) им.М.С.Щепкина при Государственном академическом Малом театре России»,https://shepkinskoe.ru/,https://shepkinskoe.ru/information/education/
384,ФГБОУ ВО Вятский ГАТУ,Кировская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Вятский государственный агротехнологический университет»,https://vgatu.ru/,https://vgatu.ru/wp-content/uploads/docs/priem/2021/vstup_isp/Prog_Informatika.pdf?v=2
385,"ФГБОУ ВО «Вятский государственный университет», ВятГУ, Вятский государственный университет",Кировская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Вятский государственный университет»,https://www.vyatsu.ru/,https://www.vyatsu.ru/internet-gazeta/nashi-novosti/tsifrovaya-kafedra-vyatgu.html
386,"ФГБОУ ВО «ГГУ», ГГУ, Гжельский государственный университет",Московская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Гжельский государственный университет»,https://www.art-gzhel.ru/,https://www.art-gzhel.ru/download/zhw6c7a2q4rlzsu.pdf
387,"ФГБОУ ВО «ГИПУ», Глазовский государственный инженерно-педагогический университет, Короленковский университет",Удмуртская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Глазовский государственный инженерно-педагогический университет имени В.Г. Короленко»,http://ggpi.org/,http://ggpi.org/files/Pr_SP2.pdf
388,"ФГБОУ ВО ГАГУ, ГАГУ, Горно-Алтайский государственный университет",Республика Алтай,федеральное государственное бюджетное образовательное учреждение высшего образования «Горно-Алтайский государственный университет»,https://www.gasu.ru/,https://www.gasu.ru/sveden/files/disc-po-vyboru/RPD_B1VDV0213.pdf
389,ФГБОУ ВО Горский ГАУ,Республика Северная Осетия - Алания,федеральное государственное бюджетное образовательное учреждение высшего образования «Горский государственный аграрный университет»,https://www.gorskigau.ru/,https://www.gorskigau.ru/wp-content/uploads/2023/11/spisok-programmnogo-obespecheniya-ispolzuemogo-v-uchebnyh-czelyah-gorskom-gau.pdf
390,ФГБОУ ВО ГАУ Северного Зауралья,Тюменская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный аграрный университет Северного Зауралья»,https://www.gausz.ru/,https://www.gausz.ru/upload/filles/dokumenty/185-20-polozhenije.pdf
391,ГАУГН,г. Москва,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный академический университет гуманитарных наук»,https://gaugn.ru/,https://soc.gaugn.ru/biblio/recom.pdf
392,ФГБОУ ВО «Гос. ИРЯ им. А.С. Пушкина»,г. Москва,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный институт русского языка им. А.С. Пушкина»,https://www.pushkin.institute/,https://www.pushkin.institute/education/dop_prog/cifer_rki/
393,ГМПИ  имени М.М. Ипполитова-Иванова,г. Москва,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный музыкально-педагогический институт имени М.М. Ипполитова-Иванова»,https://ippolitovka.ru/,https://ippolitovka.ru/eos/
394,ФГБОУ ВО ГУЗ,г. Москва,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный университет по землеустройству»,https://www.guz.ru/,https://www.guz.ru/applicants/programmy-vstupitelnykh-ispytaniy/программа ВИ по информатике и ИКТ.pdf
395,ГУУ,г. Москва,федеральное государственное бюджетное образовательное учреждение высшего образования «Государственный университет управления»,https://guu.ru/,https://vestnik.guu.ru/jour/article/view/1218
396,"ФГБОУ ВО «ГГНТУ им. акад. М.Д. Миллионщикова», ГГНТУ им. акад. М.Д. Миллионщикова",Чеченская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова»,https://www.gstou.ru/,https://www.gstou.ru/files/priemnaya_kampaniya_2020/progs_vstup_ispit/informatika.pdf?1597521789
397,ФГБОУ ВО Дагестанский ГАУ,Республика Дагестан,федеральное государственное бюджетное образовательное учреждение высшего образования «Дагестанский государственный аграрный университет имени М.М. Джамбулатова»,https://даггау.рф/,
398,Дагестанский государственный педагогический университет,Республика Дагестан,федеральное государственное бюджетное образовательное учреждение высшего образования «Дагестанский государственный педагогический университет»,https://dspu.ru/,http://dspu.ru/sveden/education/rpd/440301_Мат/Программное обеспечение 2019-2023.pdf
399,"ФГБОУ ВО «Дагестанский государственный технический университет»,  ФГБОУ ВО «ДГТУ», ДГТУ, Дагестанский государственный технический университет",Республика Дагестан,федеральное государственное бюджетное образовательное учреждение высшего образования «Дагестанский государственный технический университет»,https://dstu.ru/,https://dstu.ru/sveden/kafedra-programmnogo-obespechenija-vychislitelnoi-tekhniki-i-avtomatizirovannykh-sistem1
400,"ФГБОУ ВО «Дагестанский государственный университет», ФГБОУ ВО «ДГУ», Дагестанский государственный университет, ДГУ",Республика Дагестан,федеральное государственное бюджетное образовательное учреждение высшего образования «Дагестанский государственный университет»,https://dgu.ru/,https://oop.dgu.ru/sved/files-oop/FOS_Sistemnaya_inzeneria.pdf
401,ФГБОУ ВО Дальневосточный ГАУ,Амурская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Дальневосточный государственный аграрный университет»,https://dalgau.ru/,https://storage.dalgau.ru/get_file.php?opt=get_file_rpd&category=06.03.01&year=2022&id=�������� ���������� � ���������������� ������������.pdf
402,Дальневосточный государственный институт искусств,Приморский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Дальневосточный государственный институт искусств»,http://dv-art.ru/,https://dv-art.ru/education/add-edu/np-culture/files/programs/07_ris_zhiv_komp_metodika_i_praktika_prepodavaniya.pdf
403,ФГБОУ ВО ДВГМУ Минздрава России,Хабаровский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Дальневосточный государственный медицинский университет» Министерства здравоохранения Российской Федерации,http://www.fesmu.ru/,http://www.fesmu.ru/SITE/files/editor/file/about/pol_prakt.pdf
404,ФГБОУ ВО «Дальрыбвтуз»,Приморский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Дальневосточный государственный технический рыбохозяйственный университет»,https://dalrybvtuz.ru/,https://dalrybvtuz.ru/nfiles/articles/34354.pdf
405,"ФГБОУ ВО «ДОНАГРА», ДОНАГРА, ДОНБАССКАЯ АГРАРНАЯ АКАДЕМИЯ",Донецкая Народная Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Донбасская аграрная академия»,http://www.donagra.ru/,http://www.donagra.ru/dok/POL/pol95.pdf
406,ФГБОУ ВО ДонГМУ Минздрава России,Донецкая Народная Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Донецкий государственный медицинский университет имени М. Горького» Министерства здравоохранения Российской Федерации,https://dnmu.ru/,https://dnmu.ru/wp-content/uploads/2016/09/средств_электр_обучения.pdf
407,"ФГБОУ ВО «ДонГУ», Донецкий государственный университет, ДонГУ)",Донецкая Народная Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Донецкий государственный университет»,http://donnu.ru/,https://donnu.ru/public/umu/09.03.04 Программная инженерия .pdf
408,ФГБОУ ВО «ДОННУЭТ»,Донецкая Народная Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Донецкий национальный университет экономики и торговли имени Михаила Туган-Барановского»,https://donnuet.ru/,https://donnuet.ru/studentu/obuchenie/eios
409,ФГБОУ ВО Донской ГАУ,Ростовская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Донской государственный аграрный университет»,https://dongau.ru/,https://www.dongau.ru/communication/learning/course/index.php?COURSE_ID=1&LESSON_ID=6
410,"Донской государственный технический университет, ДГТУ",Ростовская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Донской государственный технический университет»,https://www.donstu.ru/,https://www.donstu.ru/abiturient/katalog-obrazovatelnykh-programm/388/
411,"ФГБОУ ВО «Елецкий государственный университет им. И.А. Бунина», ЕГУ им. И.А. Бунина",Липецкая область,федеральное государственное бюджетное образовательное учреждение высшего образования «Елецкий государственный университет им. И.А. Бунина»,https://elsu.ru/,https://elsu.ru/uploads/files/2022-11/1667415082_novoe_posobie-2022_masina_petrov_druzhinina.pdf
412,ФГБОУ ВО «ЗабГУ»,Забайкальский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Забайкальский государственный университет»,https://zabgu.ru/,https://zabgu.ru/files/html_document/documents/fixed/Infokommunikacionny'e_texnologii_i_sistemy'_svyazi/Seti_svyazi_i_SK.docx
413,"ФГБОУ ВО «ЗГУ», ЗГУ им. Н.М. Федоровского, ЗГУ, Заполярный государственный университет им. Н.М. Федоровского",Красноярский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Заполярный государственный университет им. Н.М. Федоровского»,https://polaruniversity.ru/,
414,Ивановская пожарно-спасательная академия ГПС МЧС России,Ивановская область,"федеральное государственное бюджетное образовательное учреждение высшего образования «Ивановская пожарно-спасательная академия Государственной противопожарной службы Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий»",http://edufire37.ru/,https://digital.edufire37.ru/
415,ФГБОУ ВО Ивановский ГМУ Минздрава России,Ивановская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ивановский государственный медицинский университет» Министерства здравоохранения Российской Федерации,https://ivgmu.ru/,
416,"ИВГПУ, ФГБОУ ВО «ИВГПУ»",Ивановская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ивановский государственный политехнический университет»,https://ivgpu.ru/,https://ivgpu.ru/obrazovatelnye-programmy/osnovnye-obrazovatelnye-programmy/27-03-04-upravlenie-v-tekhnicheskikh-sistemakh-profil-sistemy-informatsionnoj-podderzhki-i-tsifrovogo-upravleniya-proizvodstvom
417,"ИвГУ, ФГБОУ ВО ИвГУ, ФГБОУ ВО «Ивановский государственный университет», Ивановский государственный университет",Ивановская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ивановский государственный университет»,http://ivanovo.ac.ru/,http://ivanovo.ac.ru/sveden/education/OOPD/index.php?ELEMENT_ID=14062
418,"ФГБОУ ВО «ИГХТУ», ИГХТУ",Ивановская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ивановский государственный химико-технологический университет»,https://www.isuct.ru/,https://www.isuct.ru/
419,"ФГБОУ ВО «ИГЭУ», ИГЭУ, Ивановский государственный энергетический университет имени В.И. Ленина",Ивановская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ивановский государственный энергетический университет имени В.И. Ленина»,http://ispu.ru/,http://ispu.ru/taxonomy/term/216
420,ФГБОУ ВО ИГМА Минздрава России,Удмуртская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Ижевская государственная медицинская академия» Министерства здравоохранения Российской Федерации,https://www.igma.ru/,https://www.igma.ru/attachments/article/1945/FOCFMped.pdf
421,ФГБОУ ВО «ИжГТУ имени М.Т. Калашникова»,Удмуртская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Ижевский государственный технический университет имени М.Т. Калашникова»,https://istu.ru/,https://istu.ru/abiturients/programs/24
422,"ИнгГУ, ФГБОУ ВО «ИнгГУ», Ингушский государственный университет,  ФГБОУ ВО «Ингушский государственный университет»",Республика Ингушетия,федеральное государственное бюджетное образовательное учреждение высшего образования «Ингушский государственный университет»,http://www.inggu.ru/,https://www.inggu.ru/images/documents/inf_sait_2018_opop/TO/bak/rabochie-programmy-distsiplin/rp_kompyuternaya_grafika.pdf
423,"ФГБОУ ВО «ИГУ», ИГУ, Иркутский государственный университет",Иркутская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Иркутский государственный университет»,https://isu.ru/,https://isu.ru/Abitur/pk2024/bachelor/study_list_spo/
424,"ФГБОУ ВО «ИРНИТУ», ИРНИТУ, «Иркутский политех»",Иркутская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Иркутский национальный исследовательский технический университет»,https://www.istu.edu/,https://www.istu.edu/deyatelnost/it/ui/pps/studentam
425,ФГБОУ ВО Кабардино-Балкарский ГАУ,Кабардино-Балкарская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Кабардино-Балкарский государственный аграрный университет имени В.М. Кокова»,https://kbgau.ru/,"https://kbgau.ru/sveden/objects/mto/МТО 35.04.04 «Агрономия»-академическая магистратура, направленность 3.pdf"
426,"КБГУ, Кабардино-Балкарский государственный университет им. Х.М. Бербекова",Кабардино-Балкарская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Кабардино-Балкарский государственный университет им. Х.М. Бербекова»,https://kbsu.ru/,https://book.kbsu.ru/theory/chapter6/1_6.html
427,ФГБОУ ВО Казанская ГАВМ,Республика Татарстан (Татарстан),федеральное государственное бюджетное образовательное учреждение высшего образования «Казанская государственная академия ветеринарной медицины имени Н.Э. Баумана»,http://ksavm.senet.ru/,http://ksavm.senet.ru/Books/Tehnil_izg_lek.pdf
428,Казанская государственная консерватория  имени Н.Г. Жиганова,Республика Татарстан (Татарстан),федеральное государственное бюджетное образовательное учреждение высшего образования «Казанская государственная консерватория имени Н.Г. Жиганова»,https://new.kazancons.ru/,https://new.kazancons.ru/sveden/struct
429,ФГБОУ ВО Казанский ГАУ,Республика Татарстан (Татарстан),федеральное государственное бюджетное образовательное учреждение высшего образования «Казанский государственный аграрный университет»,https://kazgau.ru/,https://kazgau.ru/wp-content/uploads/2023/03/Б1.О.35_РПД_23.05.01_АиТ_Математическое-моделирование-мобильных-машин_2022.pdf
430,КазГАСУ,Республика Татарстан (Татарстан),федеральное государственное бюджетное образовательное учреждение высшего образования «Казанский государственный архитектурно-строительный университет»,http://www.kgasu.ru/,https://www.kgasu.ru/universitet/structure/instituty/is/kitsapr/
431,Казанский государственный институт культуры,Республика Татарстан (Татарстан),федеральное государственное бюджетное образовательное учреждение высшего образования «Казанский государственный институт культуры»,https://www.kazgik.ru/,https://www.kazgik.ru/kcontent/main/dop_education/dopolnitelnye-obrazovatelnye-uslugi-naseleniyu/program/
432,ФГБОУ ВО Казанский ГМУ Минздрава России,Республика Татарстан (Татарстан),федеральное государственное бюджетное образовательное учреждение высшего образования «Казанский государственный медицинский университет» Министерства здравоохранения Российской Федерации,https://kazangmu.ru/,https://kazangmu.ru/files/udok/2022/положения/__08-05-22.pdf
433,"ФГБОУ ВО «КГЭУ», КГЭУ, Казанский государственный энергетический университет",Республика Татарстан (Татарстан),федеральное государственное бюджетное образовательное учреждение высшего образования «Казанский государственный энергетический университет»,https://kgeu.ru/,https://kgeu.ru/Education/EduProfil/17?idProfil=511
434,"КНИТУ-КАИ, ФГБОУ ВО «КНИТУ-КАИ», Казанский национальный исследовательский технический университет им. А.Н. Туполева-КАИ",Республика Татарстан (Татарстан),федеральное государственное бюджетное образовательное учреждение высшего образования «Казанский национальный исследовательский технический университет им. А.Н. Туполева-КАИ»,https://kai.ru/,https://www.kai.ru/web/institute-of-technical-cybernetics-and-informatics/kafedra-prikladnoj-matematiki-i-informatiki
435,ФГБОУ ВО «КНИТУ»,Республика Татарстан (Татарстан),федеральное государственное бюджетное образовательное учреждение высшего образования «Казанский национальный исследовательский технологический университет»,http://www.kstu.ru/,https://www.kstu.ru/servlet/contentblob?id=435240
436,ФГБОУ ВО «КГТУ»,Калининградская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Калининградский государственный технический университет»,https://klgtu.ru/,https://klgtu.ru/vikon/sveden/files/20.04.01_Texnosfernaya_bezopasnosty_(Oxrana_truda_i_pogharnaya_bezopasnosty).pdf
437,"ФГБОУ ВО  «КалмГУ""",Республика Калмыкия,федеральное государственное бюджетное образовательное учреждение высшего образования «Калмыцкий государственный университет имени Б.Б. Городовикова»,https://kalmgu.ru/,https://kalmgu.ru/management/otdel-informatizaczii/
438,"КГУ им. К.Э. Циолковского, Калужский государственный университет им. К.Э. Циолковского",Калужская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Калужский государственный университет им. К.Э. Циолковского»,https://tksu.ru/,https://tksu.ru/upload/iblock/eb1/30cu2w8z9k9fojkesn0h9bov6o5r2f4x/Informatsionnye-tekhnologii-i-osnovy-programmirovaniya.pdf
439,ФГБОУ ВО «КамчатГТУ»,Камчатский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Камчатский государственный технический университет»,https://kamchatgtu.ru/,https://kamchatgtu.ru/wp-content/uploads/2023/03/Информатика-и-программирование.pdf
440,ФГБОУ ВО «КамГУ им. Витуса Беринга»,Камчатский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Камчатский государственный университет имени Витуса Беринга»,https://kamgu.ru/,https://kamgu.ru/sveden/files/B1.O.10_Texnologiya_razrabotki_PO.pdf
441,"КЧГУ, КЧГУ имени У.Д. Алиева, Карачаево-Черкесский государственный университет имени У.Д. Алиева, ФГБОУ ВО «Карачаево-Черкесский государственный университет имени У.Д. Алиева»",Карачаево-Черкесская Республика,федеральное государственное бюджетное образовательное учреждение высшего образования «Карачаево-Черкесский государственный университет имени У.Д. Алиева»,http://kchgu.ru/,https://kchgu.ru/wp-content/uploads/2017/07/Plan-perehoda-gosorganov-na-rossijskoe-programmnoe-obespechenie.pdf
442,Кемеровский государственный институт культуры,Кемеровская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Кемеровский государственный институт культуры»,https://kemgik.ru/,https://kemgik.ru/upload/iblock/71b/Informatizatsiya.pdf
443,ФГБОУ ВО КемГМУ Минздрава России,Кемеровская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Кемеровский государственный медицинский университет» Министерства здравоохранения Российской Федерации,http://kemsmu.ru/,https://kemsmu.ru/departments/aspirant/study_equip/files/MTO_14.01.01.pdf
444,"ФГБОУ ВО «Кемеровский государственный университет», Кемеровский государственный университет, КемГУ",Кемеровская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Кемеровский государственный университет»,https://www.kemsu.ru/,https://www.kemsu.ru/upload/education/edu-programs/mag/010401/EduPr_010401-PrepMatInf-pd_17022020.pdf
445,ФГБОУ ВО «КГМТУ»,Республика Крым,федеральное государственное бюджетное образовательное учреждение высшего образования «Керченский государственный морской технологический университет»,https://www.kgmtu.ru/,https://www.kgmtu.ru/wp-content/uploads/2021/03/19.03.03_RP_Kompyuternye-tekhnologii-v-inzhenernykh-raschyotakh.pdf
446,ФГБОУ ВО Кировский ГМУ Минздрава России,Кировская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Кировский государственный медицинский университет» Министерства здравоохранения Российской Федерации,https://kirovgma.ru/,https://kirovgma.ru/sveden/files/Informatika(31).pdf
447,"Ковровская государственная технологическая академия имени В.А. Дегтярева, ФГБОУ ВО «КГТА им. Дегтярева»",Владимирская область,федеральное государственное бюджетное образовательное учреждение высшего образования «Ковровская государственная технологическая академия имени В.А. Дегтярева»,https://dksta.ru/,https://dksta.ru/f/oop_090301_informatika_i_vychislitelnaya_tehnika_2022.pdf
448,ФГБОУ ВО «КнАГУ»,Хабаровский край,федеральное государственное бюджетное образовательное учреждение высшего образования «Комсомольский-на-Амуре государственный университет»,https://knastu.ru/,https://knastu.ru/media/files/page_files/page_425/Prilozheniye_5_Poryadok_formirovaniya_reyestra_PO.doc
